condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
2,2,4,1,2,72,40,0.983018292883571
1,3,1,2,1,58,64,1.12467202787957
2,2,4,1,2,40,50,0.724689304952335
1,1,3,1,1,62,68,1.28285016930749
2,4,2,2,2,58,64,1.15795633348716
2,4,2,2,2,62,62,1.02467313977104
1,3,1,2,1,54,78,1.30797091635941
1,3,1,2,1,52,56,1.27468889155716
2,4,2,2,2,48,66,0.724645684624193
1,3,1,2,1,32,60,1.65800408776704
2,2,4,1,2,62,38,0.666357237936609
1,3,1,1,3,52,64,1.2079423778323
2,4,2,2,2,52,74,0.941288464646277
1,1,3,1,1,66,44,2.01631115149394
2,2,4,1,2,62,22,1.00794944831796
1,3,1,2,1,44,44,1.22470398761106
2,2,4,1,2,50,28,1.09959746705681
1,1,3,1,1,88,52,0.966319120043408
2,2,4,1,2,56,56,1.299636297701
2,4,2,2,2,44,64,0.882964095339048
1,3,1,2,1,78,50,0.991375149356827
2,4,2,2,2,46,70,0.974644615498619
1,3,1,2,1,74,68,0.849656411519391
1,1,3,1,1,58,62,1.141346682105
2,2,4,1,2,50,40,0.799646418756311
2,2,4,1,2,72,42,0.941295307051405
1,1,3,1,1,38,26,1.51623973389906
1,1,3,2,3,86,52,0.832987459298238
2,2,4,1,2,76,58,0.674635121662504
2,4,2,2,2,20,58,0.649603896064946
1,3,1,2,1,38,52,1.54133339643522
2,2,4,1,2,52,44,0.941286183844568
1,1,3,1,1,58,74,1.24964654705218
1,3,1,1,3,74,86,1.51630758774263
2,4,2,2,2,76,54,0.783037622673874
2,4,2,2,2,42,68,1.16631718136159
1,3,1,2,1,62,66,0.91630855708172
2,2,4,1,2,60,54,0.883001158363186
1,3,1,2,1,58,54,0.882945848927193
2,4,2,2,2,34,60,0.791308949095765
1,3,1,2,1,52,36,2.58295488660224
1,1,3,1,1,56,46,2.07467400932728
2,4,2,2,2,52,60,0.741273012217789
2,4,2,2,2,22,72,0.624654779318007
1,3,1,2,1,48,74,2.41635602626229
2,4,2,2,2,74,60,0.666313047409858
1,1,3,1,1,48,40,1.79128614108049
1,3,1,2,1,26,60,1.0329635679027
2,2,4,1,2,58,42,0.674647095869659
1,1,3,1,1,84,48,1.07464036750571
2,2,4,1,2,38,46,0.991315278319234
1,1,3,1,1,72,46,0.857985043074223
2,2,4,1,2,68,28,0.924659996653645
2,4,2,2,2,22,58,0.999646760876203
1,3,1,2,1,82,58,2.36634973980472
2,2,4,1,2,64,34,1.29964371030655
1,3,1,1,3,62,76,1.6079710018912
1,3,1,1,3,32,78,0.774648264779898
2,2,4,1,2,66,42,0.68298884203432
1,3,1,2,1,62,94,1.17461730290051
2,4,2,2,2,32,66,1.08299494317725
2,4,2,2,2,40,74,0.691312341787125
1,1,3,1,1,58,66,1.93298606230746
1,3,1,2,1,34,76,2.3162188645656
2,2,4,1,2,52,32,0.624635677608239
2,4,2,2,2,56,68,0.749725092151493
1,1,3,1,1,58,54,3.56621123813602
1,3,1,2,1,50,66,1.92465971155252
2,2,4,1,2,90,50,1.22462244895905
2,4,2,2,2,34,82,0.591286939361453
1,3,1,1,3,60,76,2.3246752210016
2,4,2,2,2,48,52,0.60793137296605
1,1,3,1,1,84,46,1.23299127964128
2,2,4,1,2,56,40,1.34963488645371
1,1,3,1,1,72,66,0.54964720278258
2,2,4,1,2,52,22,0.691303503681411
1,1,3,1,1,72,52,0.849630467402676
1,1,3,1,1,68,24,1.37452926396509
2,4,2,2,2,22,76,0.749650110803486
2,2,4,1,2,48,44,1.43301100857389
1,3,1,2,1,62,56,1.21629182170182
2,4,2,2,2,42,44,0.632979419473486
1,3,1,2,1,46,58,0.808042904156537
1,1,3,1,1,62,50,0.841304686848162
2,4,2,2,2,62,44,0.607906854349494
1,3,1,2,1,48,36,1.96637556988026
2,2,4,1,2,62,44,0.816316511376499
1,1,3,1,1,58,58,0.974638913494346
2,2,4,1,2,70,46,0.649638108086947
1,1,3,1,1,74,58,0.949669269535661
2,4,2,2,2,38,80,0.69964667534623
2,2,4,1,2,62,28,1.4913048721628
1,1,3,1,1,56,66,1.34126947697405
2,2,4,1,2,50,50,0.649647231291965
1,3,1,1,3,56,66,1.2412936819801
1,1,3,1,1,68,44,1.0495544026744
2,2,4,1,2,62,46,0.632960032660776
1,3,1,1,3,76,56,1.04134494299251
2,4,2,2,2,38,62,0.799613632236287
1,1,3,1,1,70,70,1.24134072350898
2,4,2,1,4,42,52,1.13303259065651
2,4,2,1,4,44,56,0.974616675679499
1,3,1,1,3,60,56,1.41633578414803
2,4,2,2,2,42,76,0.741288692728631
1,1,3,1,1,72,78,1.59966802935014
1,1,3,1,1,60,30,0.724614323604328
2,2,4,1,2,78,48,1.00798251993729
2,2,4,1,2,58,20,1.11629378889302
1,3,1,1,3,60,88,1.09965676789398
2,2,4,1,2,70,64,1.34964001825756
1,3,1,1,3,52,58,0.957959412568016
2,2,4,2,4,62,22,1.22465609078063
1,1,3,1,1,54,48,2.30792587053293
2,4,2,1,4,22,80,1.6746778866891
1,1,3,1,1,68,50,1.74129182882825
2,2,4,1,2,60,32,1.33303749438164
1,3,1,1,3,54,58,1.25801024593056
1,3,1,99,99,80,76,4.00009778936146
2,4,2,1,4,54,70,0.158002804815624
1,3,1,1,3,54,56,1.55798267674254
2,2,4,1,2,68,50,0.908000452738634
2,4,2,2,2,60,54,1.01627066726905
1,1,3,1,1,74,50,0.891310973305735
2,2,4,1,2,58,20,0.807977331114671
1,1,3,1,1,54,44,2.39133506427061
2,4,2,2,2,32,58,1.10799680345735
1,1,3,1,1,64,56,1.11629835049644
1,3,1,1,3,50,46,1.25798088061129
2,4,2,2,2,30,78,0.832899648443345
1,1,3,1,1,64,64,1.54128749530719
2,4,2,2,2,42,64,0.691307780183706
2,2,4,1,2,58,22,1.34969247669142
1,1,3,2,3,60,66,0.791316361699501
2,2,4,1,2,60,40,1.09962939827528
1,3,1,1,3,66,68,1.59133455109259
1,3,1,1,3,72,38,0.849642726710954
2,2,4,1,2,82,56,0.833003424908384
2,2,4,1,2,42,20,0.791456060787823
1,1,3,2,3,48,70,1.76631336102037
1,3,1,1,3,26,60,1.88298519275304
2,4,2,2,2,26,52,1.36634318249889
2,4,2,2,2,38,56,0.741286697026226
1,1,3,2,3,56,44,2.26636653220339
2,2,4,1,2,44,34,1.22471653201865
1,1,3,1,1,50,74,0.882947559528475
2,4,2,2,2,30,62,0.824663389345005
1,1,3,2,3,78,46,1.27465981133719
2,2,4,1,2,70,42,0.807898643464796
1,3,1,1,3,40,74,1.32468291870646
1,1,3,1,1,80,50,0.857932584642185
2,4,2,2,2,32,42,0.924665413556795
2,4,2,2,2,16,84,0.866306832225746
1,1,3,1,1,52,86,1.34966368157257
1,1,3,1,1,54,60,0.808008692134536
2,4,2,2,2,24,64,0.75799841427397
2,2,4,1,2,80,48,0.816260631741898
1,3,1,1,3,58,56,2.28298445149085
2,2,4,1,2,62,32,0.77492196095227
1,1,3,1,1,66,72,1.02464177875117
2,4,2,2,2,36,52,0.649873030633898
1,1,3,1,1,58,56,0.574667879671324
2,4,2,2,2,18,78,0.607993524803533
1,3,1,2,1,62,52,0.749627587889336
1,3,1,1,3,60,38,1.49136132199783
2,4,2,2,2,50,48,0.691354251513985
1,3,1,1,3,46,82,2.75796562775213
2,2,4,1,2,74,58,1.14137433682117
1,1,3,1,1,76,40,2.24963058144203
2,2,4,1,2,64,38,0.841260781418896
2,2,4,1,2,70,26,0.816300545768172
1,3,1,1,3,60,84,1.52467869922475
2,2,4,1,2,54,42,0.882978065246789
1,1,3,2,3,78,74,1.21628355379835
2,4,2,2,2,30,60,0.824681065554614
1,1,3,2,3,72,44,1.49130116586093
1,1,3,1,1,90,46,1.12467316828042
2,2,4,1,2,38,64,1.06631430185189
2,4,2,2,2,54,44,0.699708256986924
1,1,3,1,1,60,50,0.741331742854527
1,3,1,1,3,42,38,1.65793965512603
2,4,2,2,2,50,76,0.732964052574971
1,1,3,1,1,64,60,0.816326774982372
2,2,4,1,2,68,54,0.866319661734451
1,3,1,1,3,52,64,0.882966091041453
2,2,4,1,2,58,38,1.0913278512362
2,4,2,2,2,60,58,0.949651878425357
1,3,1,1,3,68,48,1.51634265506254
2,2,4,1,2,72,44,0.791354850223797
1,1,3,1,1,42,42,1.04961284821002
2,4,2,2,2,58,84,0.691303503681411
1,1,3,1,1,70,74,0.824641436631282
2,4,2,2,2,28,78,0.674633696160527
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,3,1,1,3,68,68,2.19963427244511
2,4,2,2,2,34,56,2.87461286848702
2,2,4,1,2,70,24,2.04965062298652
1,1,3,1,1,82,90,2.28295646308106
1,1,3,1,1,64,64,0.966306764676119
2,4,2,1,4,42,66,2.33303701836849
2,4,2,2,2,54,70,1.14132085579331
1,1,3,2,3,72,66,2.29964627519803
2,2,4,1,2,74,46,3.24134597319426
1,1,3,2,3,74,56,2.08286574394515
1,1,3,1,1,54,62,0.666309245054435
2,2,4,2,4,74,44,3.77460115083886
1,3,1,2,1,62,76,1.57468206250269
2,4,2,1,4,32,50,3.93293626367449
2,4,2,1,4,34,44,1.283025172419
1,3,1,2,1,62,64,1.69963698090578
2,4,2,99,99,38,52,4.0000809686826
1,3,1,1,3,60,70,1.40794017669032
2,4,2,2,2,36,66,1.62469675945613
1,3,1,2,1,42,70,1.55785511680733
2,2,4,2,4,52,66,2.21616043659378
1,3,1,2,1,72,62,0.949528001052386
2,2,4,1,2,62,34,3.13302698281404
1,1,3,1,1,84,26,0.64953304734081
1,3,1,2,1,30,66,1.65797346222826
2,4,2,2,2,50,58,1.70803263493872
2,4,2,2,2,40,64,0.882978016717971
1,1,3,1,1,62,66,0.432962350419984
1,1,3,1,1,46,62,0.941190222518344
2,2,4,1,2,66,34,1.51634555266719
2,4,2,1,4,58,60,2.09970352347955
1,1,3,1,1,76,78,0.882914724297734
1,1,3,1,1,60,42,0.724620380900888
2,2,4,2,4,60,34,1.42468472819382
2,4,2,1,4,30,70,1.23288731183493
1,1,3,1,1,76,44,0.874631400052749
1,1,3,1,1,66,64,0.483007553182688
2,4,2,1,4,40,42,1.74128938064314
1,1,3,1,1,66,44,0.816308575067524
2,2,4,2,4,60,48,2.6581872879724
2,4,2,2,2,52,94,0.733201920782449
1,3,1,2,1,54,64,1.64126454834695
1,1,3,2,3,70,68,0.932980739431514
2,2,4,2,4,62,66,2.48292972060881
2,4,2,1,4,46,48,1.07464685252489
1,1,3,1,1,66,48,0.857974374550395
2,4,2,1,4,56,54,1.7830831904721
1,3,1,2,1,68,78,1.04961413006095
1,1,3,1,1,74,52,0.666426136463997
2,4,2,1,4,34,68,1.35799732518353
1,3,1,2,1,52,40,1.04962467879886
2,2,4,1,2,60,52,1.24130577395044
2,4,2,2,2,62,74,1.78298711144089
1,3,1,99,99,60,70,4.0000955088326
2,2,4,1,2,78,6,1.16636669290529
1,3,1,2,1,50,78,0.624626054410328
1,1,3,1,1,34,44,1.11634030680943
2,2,4,1,2,64,38,2.12469177019011
2,2,4,1,2,42,36,0.524664799635502
1,1,3,1,1,56,62,0.841322195770772
1,1,3,1,1,74,70,0.608101030666148
2,4,2,2,2,50,72,0.874616859902744
1,1,3,1,1,52,52,1.00795944951824
2,2,4,2,4,46,2,1.3996431675987
1,3,1,1,3,48,52,1.49964946832915
2,4,2,2,2,30,72,0.924670045496896
2,2,4,1,2,68,38,1.11622769191672
1,3,1,2,1,64,40,0.666204327892046
1,1,3,1,1,62,44,0.791329451589263
2,4,2,2,2,34,60,0.699686588475743
1,3,1,2,1,58,48,0.691354226866679
2,2,4,1,2,44,42,0.816336229861918
1,3,1,2,1,52,46,0.516185040807613
2,4,2,2,2,56,56,0.84130594501039
2,2,4,1,2,52,52,1.03300101011337
1,1,3,1,1,52,80,0.924689432358718
2,2,4,1,2,66,48,1.15798415351674
1,3,1,2,1,48,60,0.499594158736727
1,3,1,2,1,76,82,0.491264648131619
2,4,2,1,4,2,74,1.16630425578842
2,2,4,2,4,52,36,1.34968435043629
1,1,3,2,3,64,48,0.916312594992633
2,4,2,1,4,38,34,1.59130059936797
1,1,3,1,1,76,42,1.05793337702926
1,1,3,1,1,74,76,0.766333792253135
2,4,2,2,2,32,54,0.807958537192462
2,2,4,1,2,92,50,0.683002193283755
1,1,3,1,1,62,64,0.966326721747464
1,1,3,1,1,94,52,0.699698562722915
2,2,4,1,2,72,40,0.70796307029741
1,3,1,2,1,54,54,0.391343022394722
2,2,4,1,2,68,30,0.683021580149216
2,2,4,1,2,62,52,0.55805012588462
1,3,1,2,1,36,52,0.599656624362979
1,1,3,1,1,72,82,0.557969727407908
2,4,2,2,2,56,68,0.624627194814821
2,2,4,1,2,68,38,0.849637166222237
1,3,1,2,1,76,70,0.666302972833364
2,4,2,2,2,50,60,1.12467922574433
1,1,3,1,1,66,74,1.11628072070016
2,4,2,2,2,36,44,0.682933483945817
1,1,3,1,1,72,46,0.49967056580499
1,3,1,2,1,76,80,0.507971566308697
2,2,4,1,2,58,50,0.866274804855493
2,2,4,1,2,74,64,0.50797527261966
1,3,1,2,1,54,68,0.524688177916687
2,2,4,1,2,58,62,0.749669924323825
1,3,1,2,1,80,54,0.541402508715692
1,1,3,1,1,40,40,0.516337854940502
2,4,2,2,2,4,72,0.641225774612394
2,2,4,1,2,62,38,0.724636346556508
1,3,1,2,1,62,80,0.53304106680298
2,4,2,2,2,34,76,0.607852422599535
1,3,1,2,1,48,84,0.441311532991676
1,3,1,2,1,82,46,0.558032734723383
2,4,2,2,2,44,80,0.616319351887796
2,4,2,2,2,38,72,0.874640523285052
1,3,1,2,1,74,76,0.441307256474829
2,4,2,2,2,56,78,0.624647151882527
1,1,3,1,1,74,48,1.1412983328155
2,4,2,2,2,32,62,0.674656717019388
1,1,3,1,1,46,58,0.59963125037757
1,1,3,1,1,84,80,0.524580979941675
2,2,4,1,2,70,64,0.691283806918364
2,4,2,2,2,62,60,0.699695996812807
1,3,1,2,1,64,66,0.957976683868765
2,2,4,1,2,74,42,0.70800811625304
1,1,3,1,1,74,58,0.96627682907274
1,3,1,2,1,50,78,0.616278297344252
2,4,2,2,2,44,74,0.699632989490055
1,1,3,1,1,68,38,0.76621290942785
2,2,4,1,2,78,34,0.716257228377799
1,1,3,1,1,66,50,0.882961765961227
2,4,2,2,2,36,66,0.699594500860258
1,1,3,1,1,64,44,0.441238832238014
2,2,4,1,2,62,30,0.716323086708144
1,1,3,1,1,72,46,1.33301306988506
2,2,4,1,2,70,50,1.08298206514883
1,3,1,1,3,44,74,1.29129367141286
2,4,2,1,4,26,40,1.01638218814333
2,4,2,2,2,66,42,0.632974096581165
1,1,3,2,3,44,50,0.632996334457857
2,2,4,1,2,58,32,0.974603488666617
1,1,3,1,1,66,62,0.608032606429333
2,4,2,2,2,32,74,0.83305939879574
1,3,1,2,1,62,48,0.707933704896277
2,2,4,1,2,86,58,0.691346529136354
1,3,1,2,1,56,42,0.666298696320155
1,1,3,1,1,54,28,0.54129987235865
2,2,4,1,2,44,64,0.72466827786775
1,3,1,2,1,84,54,0.757991737202246
2,2,4,1,2,74,20,1.2079817444137
1,3,1,2,1,64,68,1.06628911692678
2,4,2,2,2,58,72,0.999689525018766
1,3,1,2,1,54,78,1.34963873427841
2,2,4,1,2,56,34,0.766290456900606
2,4,2,2,2,48,62,0.783011059920682
1,1,3,1,1,46,52,1.04124812653026
2,2,4,1,2,80,56,0.874654778337572
1,1,3,2,3,70,48,0.799648413456453
1,1,3,2,3,66,54,0.557954902153142
2,4,2,2,2,34,38,1.12464558382999
1,1,3,2,3,68,38,0.907892422270379
2,2,4,1,2,78,52,1.00800791668371
1,3,1,1,3,34,78,0.591319701132306
2,2,4,1,2,54,30,0.699703979640617
1,3,1,2,1,66,84,0.458007617326075
2,4,2,2,2,42,72,0.724603559941897
1,3,1,2,1,64,72,0.42461886986348
2,4,2,2,2,20,90,0.916209388429706
2,4,2,2,2,38,58,0.708016384181974
1,1,3,1,1,92,52,0.849637736424484
1,3,1,2,1,70,60,0.799660957898595
2,4,2,2,2,50,78,0.724675120291067
1,3,1,2,1,44,50,0.924621578327788
2,2,4,1,2,78,20,0.582994467047683
2,2,4,1,2,58,50,0.616320777389774
1,3,1,2,1,52,34,0.541323820845719
1,1,3,2,3,60,60,0.599614714519703
2,4,2,2,2,38,64,0.682968551365775
2,4,2,2,2,36,60,0.724635776354262
1,1,3,1,1,76,42,0.899534971769754
1,3,1,2,1,68,78,0.599518635484856
2,2,4,1,2,62,44,0.774660451843374
2,2,4,1,2,64,54,0.482995008736907
1,3,1,2,1,78,66,0.524663944332133
1,3,1,2,1,64,56,0.532972357461404
2,2,4,1,2,74,62,0.833035735413432
2,4,2,2,2,42,84,2.14133824695455
1,1,3,1,1,86,48,0.682972542777861
1,3,1,2,1,56,64,0.724658014230954
2,4,2,2,2,54,80,0.666313521571283
1,1,3,2,3,64,64,0.466319736769947
2,2,4,1,2,74,18,0.649644236727909
1,1,3,1,1,94,62,0.557952621347795
2,4,2,2,2,36,78,1.02464641062033
2,4,2,2,2,26,64,0.824645213197073
1,1,3,1,1,78,68,0.849642583139939
1,3,1,2,1,60,76,0.607978722342523
2,4,2,2,2,42,64,0.916280378580268
2,2,4,1,2,64,46,0.682947453889938
1,1,3,1,1,84,26,1.25798104591377
1,3,1,2,1,50,60,1.42464367365028
2,2,4,1,2,58,38,0.674654151112918
2,2,4,1,2,60,48,0.582987624620728
1,3,1,2,1,48,62,0.624666538751626
1,3,1,2,1,60,80,0.874650786921848
2,2,4,1,2,70,34,0.541299587261165
2,4,2,2,2,28,58,0.599642084212974
1,3,1,2,1,58,64,1.39131223148797
1,3,1,2,1,40,48,0.557951480943302
2,2,4,1,2,80,52,0.766351468511857
1,3,1,2,1,64,46,0.683090574588277
2,2,4,1,2,36,54,0.699687728883873
1,3,1,2,1,72,88,0.733199069774855
2,2,4,1,2,54,34,0.824639796279371
1,1,3,1,1,68,44,0.52469644584562
2,4,2,2,2,54,58,0.716307691254769
1,1,3,1,1,76,42,0.408000047897076
2,4,2,2,2,36,62,0.691338831413304
1,1,3,1,1,66,52,0.716323942011513
2,4,2,2,2,50,44,0.733025443267252
2,2,4,1,2,58,42,0.549610281199421
1,3,1,2,1,60,76,0.616329045318707
1,3,1,2,1,60,78,1.199585805276
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,3,1,1,58,52,0.882903384357633
2,2,4,2,4,82,40,1.17461685484886
1,3,1,2,1,70,70,1.49962537932515
2,2,4,1,2,70,60,1.08294255702276
1,3,1,1,3,46,98,1.3996244670052
2,4,2,2,2,36,62,1.03316447843099
2,4,2,2,2,66,66,1.98298041823
1,3,1,2,1,44,86,1.52459695491052
2,2,4,1,2,64,42,0.88297722511561
1,1,3,1,1,62,72,0.999610269052937
2,4,2,2,2,26,40,1.84963113833146
1,1,3,2,3,44,54,2.25801357529781
1,3,1,2,1,72,44,1.79131547166253
2,4,2,2,2,40,54,1.57465357566252
2,4,2,2,2,42,64,1.90798472323149
1,1,3,2,3,64,38,1.25796710408395
2,2,4,1,2,56,24,1.18285651400947
1,3,1,2,1,26,70,1.43295972000851
1,1,3,1,1,66,60,1.2746414304238
2,4,2,2,2,52,56,0.707923312809726
1,3,1,2,1,54,62,1.29959789574059
2,4,2,1,4,32,90,0.974560576221847
2,4,2,2,2,56,48,0.599653661189222
1,1,3,1,1,60,64,0.849670482057263
2,4,2,2,2,56,46,0.641308116097207
1,3,1,2,1,26,78,1.12463521525569
1,1,3,1,1,84,82,0.632988629095053
2,4,2,2,2,24,52,0.683029569376231
2,4,2,2,2,52,92,0.566318978384516
1,3,1,2,1,34,62,0.749646476684575
1,3,1,2,1,68,58,0.5913572672398
2,4,2,2,2,24,74,0.666165651902702
2,4,2,2,2,76,90,0.799638664957456
1,3,1,2,1,90,50,0.758032962057769
2,2,4,1,2,56,38,0.816300161819527
1,1,3,1,1,82,66,0.733071935152111
2,2,4,1,2,54,36,0.616283797113283
1,1,3,1,1,64,64,0.524511425075616
1,1,3,1,1,78,68,0.732954759278073
2,2,4,1,2,90,64,0.657966191767628
2,4,2,2,2,42,78,0.741293347946339
1,1,3,1,1,76,42,0.641304124706949
2,2,4,1,2,70,62,0.707917325722519
1,1,3,1,1,64,68,0.482921117545629
2,4,2,2,2,44,46,0.716302385597373
1,3,1,2,1,54,62,0.766307118250552
1,1,3,1,1,58,52,0.549626975880528
2,2,4,1,2,54,24,0.682989085253212
1,3,1,2,1,42,54,0.599606619780388
2,4,2,2,2,58,46,0.658020930859493
1,1,3,1,1,62,58,0.574634473996412
2,4,2,2,2,34,84,0.591302243046812
2,4,2,2,2,42,54,0.616320574943529
1,3,1,2,1,64,66,0.724648671948671
2,4,2,2,2,60,64,0.658007531190378
1,3,1,2,1,72,52,0.616326276929613
2,4,2,2,2,44,54,0.449674815568869
1,1,3,1,1,70,38,0.591371522215923
1,1,3,1,1,68,58,0.649471368604281
2,4,2,2,2,22,58,0.566302727715083
1,1,3,1,1,70,64,0.657863270866073
2,2,4,1,2,54,24,0.682998778636829
2,2,4,1,2,72,68,0.591323055308749
1,1,3,1,1,60,62,0.541213120959583
1,1,3,2,3,68,30,1.02465169400239
2,4,2,2,2,40,60,0.616193990786996
2,2,4,1,2,58,40,0.699633191048633
1,3,1,2,1,42,54,0.64128872933361
1,1,3,1,1,72,68,0.632879436001531
2,4,2,2,2,28,78,0.566312991297309
1,1,3,1,1,58,66,0.557982100315712
2,2,4,1,2,44,48,0.54965919211827
2,4,2,2,2,30,64,0.741317011201318
1,3,1,2,1,34,84,0.666352677144459
2,2,4,1,2,68,50,0.64970229915707
1,1,3,1,1,60,50,0.466294973015465
2,2,4,1,2,74,42,0.541287817017292
1,1,3,1,1,72,50,0.524700446007046
2,2,4,1,2,92,20,0.732968158954463
1,1,3,1,1,60,32,0.541300361390313
1,1,3,1,1,74,56,0.58299900671409
2,4,2,2,2,56,50,0.607965165407222
1,3,1,2,1,74,68,0.749615685945173
2,4,2,2,2,48,90,0.733022042750235
1,3,1,2,1,62,50,0.557905408564693
2,4,2,2,2,50,48,0.674651066783554
1,1,3,1,1,70,44,0.691243569581275
2,4,2,2,2,24,32,0.474652093140321
1,3,1,2,1,66,60,0.691239578187378
2,2,4,1,2,98,8,0.832985892138822
1,1,3,1,1,60,32,0.599652520792006
2,2,4,1,2,82,52,0.632877725409344
2,4,2,2,2,42,52,0.73299723909804
1,3,1,2,1,62,82,0.799657766623568
2,4,2,2,2,44,50,0.599677324444201
1,3,1,2,1,56,32,0.649634160385176
2,2,4,1,2,50,32,0.632964965840074
1,3,1,2,1,44,50,0.549640090455796
2,2,4,1,2,82,44,0.574557782245392
1,3,1,2,1,72,54,0.649639007078804
1,1,3,1,1,70,36,0.999521032928897
2,4,2,2,2,46,48,0.649613348130515
1,1,3,1,1,82,48,0.633007730757527
2,2,4,1,2,74,22,0.566277068766794
2,4,2,2,2,36,62,0.549626690783043
1,1,3,1,1,68,48,0.499625664426276
1,1,3,1,1,72,72,0.574652435261669
2,4,2,2,2,14,66,0.566204368409672
