condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
2,2,4,1,2,62,44,0.782247494906187
1,3,1,2,1,50,96,0.982229844667017
1,3,1,2,1,60,38,0.781901055481285
2,4,2,2,2,38,70,0.881749643245712
1,1,3,1,1,70,64,0.832471367670223
2,2,4,1,2,62,50,0.848603046964854
1,3,1,2,1,50,70,0.798766821390018
2,4,2,2,2,48,96,0.915432673646137
2,2,4,1,2,70,68,0.698664056602865
1,1,3,1,1,74,68,0.948900547111407
1,1,3,1,1,64,32,0.732200123835355
2,2,4,1,2,78,40,0.78295240807347
1,1,3,1,1,86,72,0.948923521442339
2,2,4,1,2,72,64,0.865685428492725
2,2,4,1,2,74,44,0.86543125147
1,3,1,2,1,48,80,1.38174927840009
1,1,3,1,1,58,50,0.648537916131318
2,4,2,2,2,46,58,0.665280787274241
2,4,2,2,2,48,44,1.03218604740687
1,1,3,1,1,72,64,0.815791949629784
2,2,4,1,2,44,42,0.715369001729414
1,1,3,1,1,72,56,0.815328450175002
2,2,4,1,2,50,60,0.86516029946506
1,1,3,1,1,58,58,0.765471803024411
1,3,1,2,1,44,54,0.9986922822427
2,2,4,1,2,86,38,0.715671315556392
1,1,3,1,1,96,54,0.748921114718542
2,2,4,1,2,46,50,0.698642540723085
1,3,1,2,1,66,64,0.765694618225098
2,2,4,1,2,70,68,0.649107900215313
2,4,2,2,2,42,70,0.632727878633887
1,3,1,2,1,48,68,0.748996601905674
2,4,2,2,2,66,46,0.71572054666467
1,1,3,1,1,48,54,0.71581791434437
2,2,4,1,2,60,56,0.715655999490991
1,1,3,1,1,60,26,0.799279916565865
2,4,2,2,2,34,54,0.832030113320798
1,1,3,1,1,68,68,0.8159232318867
1,3,1,2,1,64,58,0.732157457154244
2,4,2,2,2,36,56,0.815607789671049
1,3,1,2,1,54,68,0.91561537492089
2,2,4,1,2,80,42,0.698848581174389
2,4,2,2,2,26,54,0.682114826748148
1,1,3,1,1,52,56,0.699158917879686
1,1,3,2,3,72,18,1.71528038638644
2,4,2,2,2,56,60,0.732323383446783
2,2,4,1,2,46,20,0.748887200141326
1,1,3,1,1,54,72,1.21504371333867
1,1,3,2,3,50,80,0.632218065671623
2,4,2,2,2,26,84,0.73209582734853
2,2,4,1,2,70,46,0.665892708813772
1,3,1,1,3,62,100,1.33141928585246
1,1,3,1,1,70,42,0.732169126626104
2,2,4,1,2,70,38,0.682577596977353
1,1,3,1,1,50,76,0.832237247377634
2,2,4,1,2,58,48,0.565776451025158
1,3,1,2,1,56,44,2.06467367964797
2,2,4,1,2,74,34,0.615584961138666
2,2,4,1,2,58,48,0.63248755922541
1,1,3,1,1,52,72,1.01510403025895
1,3,1,1,3,48,70,1.31511985696852
2,2,4,1,2,68,60,0.665880674729124
2,2,4,1,2,68,40,0.665853324113414
1,3,1,2,1,72,64,0.732368238037452
2,4,2,2,2,64,80,0.81604612688534
1,1,3,2,3,56,58,0.832157748751342
2,4,2,2,2,32,78,0.715674962615594
1,1,3,2,3,68,54,1.66504958458245
1,1,3,2,3,52,54,0.849045759998262
2,2,4,1,2,82,54,0.69883654685691
1,1,3,2,3,92,46,0.715639589121565
2,4,2,2,2,50,88,0.648844606243074
2,4,2,2,2,48,72,0.782165443291888
1,1,3,1,1,52,32,1.29830149840564
1,3,1,2,1,70,58,0.765790527220815
2,2,4,1,2,50,68,0.54907916393131
1,1,3,1,1,28,68,1.4484301188495
2,2,4,1,2,60,50,0.598968996200711
2,4,2,2,2,68,40,0.815419983118773
1,1,3,2,3,88,78,1.3316111038439
1,3,1,2,1,50,84,0.798621316906065
2,4,2,2,2,22,64,1.19849083689041
1,3,1,2,1,24,66,1.9312113490887
2,4,2,2,2,40,80,0.915554474573582
2,4,2,2,2,40,66,0.932821380905807
1,3,1,2,1,80,42,0.966162347933277
2,2,4,1,2,66,46,0.765457945410162
1,3,1,2,1,54,84,0.682709973305464
1,1,3,2,3,94,74,1.21507799276151
2,2,4,1,2,82,66,0.665659317979589
2,4,2,2,2,10,52,0.682511226506904
1,1,3,1,1,34,76,1.41532473056577
1,3,1,1,3,46,62,0.649208549875766
2,4,2,2,2,40,90,0.682314303005114
2,2,4,1,2,36,28,0.51588807743974
1,1,3,2,3,58,58,1.63136947131716
1,1,3,2,3,76,56,0.782277762889862
2,2,4,1,2,94,64,0.699173504952341
2,4,2,2,2,50,40,0.682615522993729
1,1,3,2,3,54,34,0.732189183589071
2,2,4,1,2,80,60,0.815503857797012
1,3,1,1,3,46,52,0.84910447220318
1,3,1,1,3,54,70,1.31551589211449
2,2,4,1,2,54,22,0.649080184986815
1,3,1,2,1,46,56,1.36500421934761
2,2,4,1,2,56,26,0.648609392112121
2,4,2,2,2,32,66,0.815375492908061
1,1,3,1,1,76,54,0.765586675144732
1,1,3,1,1,70,38,0.615780425956473
2,4,2,2,2,80,100,0.731819769833237
2,4,2,2,2,56,74,0.598912471905351
1,3,1,2,1,58,84,0.998285307083279
1,3,1,2,1,26,54,0.715550608932972
2,2,4,1,2,72,48,0.615998865105212
2,4,2,2,2,62,88,0.698798985686153
1,3,1,2,1,56,98,0.84918834711425
1,1,3,1,1,50,48,0.798795265844092
2,2,4,1,2,58,52,0.748862766893581
2,4,2,2,2,46,60,0.615956927649677
1,1,3,1,1,68,54,0.74894080706872
1,3,1,2,1,98,72,0.599271310260519
2,2,4,1,2,80,8,0.649103159550577
2,4,2,2,2,46,76,0.78259976929985
1,3,1,1,3,54,80,0.71564068319276
2,2,4,1,2,34,38,0.566410617670044
1,3,1,1,3,54,56,0.765439711976796
1,3,1,2,1,58,56,1.3981325821951
2,4,2,2,2,64,72,0.632102099712938
1,1,3,1,1,64,74,0.532521911431104
2,4,2,2,2,54,60,0.6489583842922
1,3,1,1,3,60,54,0.698980228276923
2,2,4,2,4,76,20,0.54903248581104
1,1,3,2,3,74,70,1.16536575625651
2,2,4,1,2,72,28,0.49918349692598
2,4,2,2,2,32,62,0.632589667569846
1,1,3,2,3,66,50,1.19907723134384
1,1,3,1,1,56,46,0.898944344371557
2,4,2,2,2,66,82,0.632329291198403
1,1,3,1,1,86,34,0.699273425387219
2,4,2,2,2,36,82,0.565801978111267
1,3,1,2,1,62,46,1.06553649622947
2,2,4,1,2,68,56,0.582517134025693
2,2,4,1,2,70,40,0.698826336069033
1,3,1,1,3,48,76,0.715754096396267
1,3,1,2,1,62,52,0.815833887085319
2,4,2,2,2,58,38,0.532617820426822
2,4,2,2,2,48,52,0.582309635123238
1,3,1,2,1,60,86,0.882455650251359
1,1,3,1,1,56,58,0.715670221718028
2,2,4,1,2,56,58,0.615567456930876
2,4,2,2,2,58,90,0.548619675915688
1,1,3,1,1,82,68,0.732430232455954
1,3,1,2,1,50,70,0.931760911596939
2,4,2,2,2,58,74,0.682524719508365
2,4,2,2,2,40,50,0.582222842844203
1,1,3,1,1,44,52,0.682002871995792
2,2,4,1,2,68,30,0.682067419402301
1,1,3,1,1,66,32,0.665533141233027
1,1,3,1,1,56,60,0.632233746582642
2,4,2,2,2,58,60,0.499357810709625
2,4,2,2,2,46,64,0.682578691048548
1,3,1,2,1,34,56,0.799268246861175
2,2,4,1,2,84,32,0.699197937967256
1,3,1,2,1,50,58,0.549182001734152
1,1,3,1,1,66,76,0.632691046688706
2,4,2,2,2,66,36,0.615686340257525
2,2,4,1,2,50,50,0.499081388348714
1,1,3,1,1,72,56,0.482617856934667
2,2,4,1,2,96,48,0.615902591496706
1,1,3,1,1,58,90,0.715621720300987
1,1,3,1,1,74,74,0.632479536347091
2,4,2,2,2,30,46,0.598733052844182
2,4,2,2,2,52,78,0.54911818401888
1,3,1,2,1,60,48,0.632668436970562
2,4,2,2,2,66,88,0.515556224854663
1,1,3,1,1,70,54,0.649006521096453
1,1,3,1,1,70,46,0.599156438140199
2,2,4,1,2,76,32,0.732681492110714
2,2,4,1,2,62,38,0.632734807441011
1,1,3,1,1,42,46,0.682389060966671
1,3,1,2,1,32,64,1.49824519315735
2,4,2,2,2,60,76,0.715727475471795
2,2,4,1,2,64,36,0.532489820150658
1,3,1,2,1,40,46,0.532436577836052
2,4,2,2,2,18,62,0.549242537468672
1,3,1,2,1,62,58,0.765513375634328
2,4,2,2,2,42,68,0.582292130915448
1,3,1,2,1,32,88,0.815528655424714
1,1,3,1,1,76,46,0.615722078364342
2,4,2,2,2,32,66,0.54898179625161
2,4,2,2,2,52,54,0.598931435029954
1,1,3,1,1,82,70,0.665673905052245
2,2,4,1,2,66,26,0.749329913174734
1,1,3,1,1,70,58,0.682275282917544
1,1,3,1,1,52,30,0.748753000283614
2,4,2,2,2,14,64,0.582584598800167
1,3,1,2,1,62,58,0.848920677090064
2,2,4,1,2,84,68,0.615536824334413
1,3,1,2,1,62,92,0.699189915088937
2,2,4,1,2,74,42,0.565386615460739
1,1,3,1,1,56,40,0.73246597032994
2,4,2,2,2,60,44,0.64887450938113
1,3,1,2,1,64,66,0.698692501056939
2,2,4,1,2,70,58,0.515553672332317
2,2,4,1,2,88,40,0.649216937366873
1,3,1,2,1,30,84,0.565524461911991
1,3,1,2,1,52,62,0.782160338014364
2,2,4,1,2,62,56,0.532285967841744
2,4,2,2,2,62,82,0.715717629296705
1,1,3,1,1,88,60,0.532457729103044
1,1,3,1,1,74,40,0.515806755283847
2,4,2,2,2,64,60,0.498757558874786
2,2,4,1,2,76,56,0.582548131467775
1,3,1,2,1,36,52,0.732098015258089
1,3,1,2,1,70,64,0.632648380007595
2,2,4,1,2,74,48,0.598847560118884
2,4,2,2,2,48,50,0.58269327133894
1,1,3,1,1,42,64,0.665332206292078
2,4,2,2,2,62,64,0.59919108194299
1,3,1,2,1,48,28,0.832430524518713
1,3,1,2,1,68,44,0.815572051564232
2,4,2,2,2,50,54,0.515591962728649
2,2,4,1,2,56,46,0.582141156075522
1,3,1,2,1,40,76,0.615664095385
1,3,1,2,1,72,80,0.615668106591329
2,4,2,2,2,18,64,0.61563091003336
1,1,3,1,1,66,32,0.765704099787399
2,4,2,2,2,48,58,0.599126535002142
2,4,2,2,2,14,56,0.599036460742354
1,3,1,2,1,80,72,0.682199066504836
2,4,2,2,2,48,86,0.51597778708674
1,3,1,2,1,78,60,0.665498497197405
2,2,4,1,2,40,44,0.4990511208307
1,3,1,2,1,38,84,0.615723172202706
2,2,4,1,2,54,50,0.532656111288816
1,3,1,2,1,78,72,0.632609359920025
1,1,3,1,1,66,74,0.96531630656682
2,2,4,1,2,46,42,0.565522274002433
1,3,1,2,1,70,78,0.782406127545983
2,2,4,1,2,84,48,0.515791074372828
2,4,2,2,2,60,58,0.599289179313928
1,3,1,2,1,56,54,1.31513626757078
1,1,3,2,3,90,54,0.615481758723035
2,2,4,1,2,68,62,0.59913091105409
1,1,3,1,1,64,58,0.532316965050995
2,2,4,1,2,68,54,0.482413640012965
1,3,1,2,1,74,74,0.48248657444492
2,2,4,1,2,66,56,0.49888738244772
1,3,1,2,1,72,56,0.682152752764523
2,2,4,1,2,46,66,0.499014288652688
1,1,3,1,1,86,52,1.13191757514141
2,2,4,1,2,44,76,0.565574786858633
1,3,1,2,1,78,82,0.74877123394981
2,4,2,2,2,28,50,0.665152057772502
2,2,4,1,2,58,16,0.565609430661425
1,3,1,2,1,64,88,0.532574424287304
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,3,2,3,90,54,1.8549917024211
2,4,2,1,4,38,56,1.97508632793324
2,2,4,1,2,60,28,1.67598783184076
1,1,3,1,1,78,30,1.46553303278051
2,2,4,1,2,82,52,1.43038984038867
1,1,3,1,1,38,76,1.2167734275572
2,2,4,1,2,48,34,1.52514591999352
1,1,3,2,3,70,54,1.35784713103203
1,3,1,2,1,60,88,2.19816494092811
2,4,2,2,2,44,60,1.65191400214098
1,3,1,1,3,48,70,2.1592732356512
2,2,4,1,2,62,12,1.0161261051544
2,4,2,2,2,58,60,0.95435276417993
1,3,1,2,1,82,40,1.15077328111511
1,1,3,1,1,52,54,1.48942644149065
2,4,2,2,2,44,52,0.958439831854776
2,4,2,2,2,32,54,3.25102972669993
1,1,3,1,1,60,50,1.57394380273763
2,4,2,2,2,56,66,1.35901385382749
1,1,3,1,1,66,40,1.17226284445496
1,1,3,1,1,84,66,1.375607992406
2,2,4,1,2,86,58,1.08728947781492
1,1,3,1,1,60,36,0.905405945610255
2,2,4,1,2,78,50,0.970788415288553
2,2,4,1,2,30,18,1.72608863766072
1,3,1,2,1,52,68,1.37738567049382
1,3,1,2,1,50,76,1.92445664072875
2,4,2,2,2,58,60,1.13906006288016
2,4,2,2,2,42,74,1.13469705713214
1,1,3,1,1,66,62,1.14773902343586
1,3,1,2,1,66,74,1.3547194788116
2,4,2,2,2,34,50,0.88574075762881
1,1,3,1,1,62,64,0.792242318915669
2,4,2,2,2,30,42,0.658036290144082
2,2,4,1,2,54,60,1.11206305818632
1,1,3,1,1,46,36,1.4079567809822
1,3,1,2,1,60,86,2.58100463397568
2,4,2,2,2,68,98,1.11849489214364
2,2,4,1,2,88,36,1.08447490929393
1,1,3,1,1,62,50,1.210721892945
1,3,1,2,1,76,38,0.992153098923154
2,2,4,1,2,56,52,1.02530882955762
1,1,3,2,3,66,72,1.80780982627766
2,4,2,2,2,50,54,0.980810982058756
2,4,2,2,2,58,78,0.840733839664608
1,1,3,2,3,66,48,1.46146223839605
2,2,4,1,2,82,60,0.785944208852015
1,3,1,2,1,32,94,1.33178619324462
2,2,4,1,2,72,26,0.7031557058217
1,1,3,1,1,66,60,1.60633292072453
1,1,3,1,1,56,78,1.21782234607963
2,2,4,1,2,50,46,1.43360805686098
2,2,4,1,2,64,44,0.937798601284157
1,3,1,2,1,70,60,0.95118266006466
2,2,4,1,2,22,46,1.12557376548648
1,1,3,1,1,48,44,0.737117317214143
2,4,2,2,2,46,42,0.835588301764801
1,3,1,2,1,44,50,1.15702823165338
1,1,3,1,1,60,28,1.73157662176527
2,2,4,1,2,56,44,0.87999240111094
1,1,3,1,1,68,44,0.89893873501569
2,4,2,2,2,66,48,0.894374435942154
2,4,2,2,2,26,52,1.06195977597963
1,3,1,2,1,90,70,0.938592100166716
1,3,1,2,1,58,76,1.184541028284
2,4,2,2,2,62,42,0.858634438947774
1,1,3,1,1,60,46,0.608956808922812
2,4,2,1,4,50,94,1.01886744389776
1,3,1,2,1,64,54,0.874735780409537
2,2,4,1,2,74,66,0.754884546448011
1,3,1,2,1,50,84,0.942678460327443
2,2,4,1,2,78,42,0.669518852373585
2,4,2,2,2,60,64,0.769862678367645
1,3,1,2,1,66,46,0.619665329519194
1,1,3,1,1,86,48,0.988674863881897
2,4,2,2,2,32,56,0.676178512105253
1,3,1,2,1,32,56,0.802384458889719
2,4,2,2,2,42,52,0.64285226596985
1,1,3,1,1,80,48,0.589039385202341
2,2,4,1,2,54,36,0.851883507391904
2,4,2,2,2,34,56,0.758805697492789
1,3,1,2,1,44,58,0.51555707125226
1,1,3,1,1,76,64,0.685439772787504
2,4,2,2,2,50,72,0.638045990373939
2,4,2,2,2,36,58,0.701545005664229
1,3,1,2,1,54,58,0.614774149958976
2,2,4,1,2,80,50,0.632789369730745
1,1,3,1,1,80,56,1.11502443999052
1,3,1,2,1,74,42,0.676237591193058
2,4,2,2,2,44,52,0.845310520555358
1,3,1,2,1,62,54,0.75480070366757
2,4,2,2,2,30,82,0.691560291917995
1,3,1,2,1,32,52,0.526560279598925
2,2,4,1,2,68,22,0.794981888902839
1,3,1,2,1,54,58,0.643978305626661
2,2,4,1,2,60,40,0.922163878218271
1,3,1,2,1,54,70,0.618964871275239
2,2,4,1,2,82,78,0.797792919795029
2,4,2,2,2,66,46,0.455368251772597
1,3,1,2,1,84,46,1.24591744289501
1,1,3,1,1,52,62,0.719796895398758
2,2,4,1,2,64,50,0.495183642080519
2,2,4,1,2,68,52,0.970911526121199
1,3,1,1,3,70,62,0.758833998872433
2,2,4,1,2,88,50,0.727280831721146
1,1,3,2,3,62,54,0.67760702240048
1,3,1,1,3,20,42,1.05669395742007
2,4,2,2,2,68,72,0.930766778881662
2,2,4,1,2,60,30,0.745345225092024
1,3,1,2,1,32,36,0.645695135812275
1,3,1,2,1,56,42,0.905341560021043
2,4,2,2,2,32,50,0.699148589512333
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,4,2,4,70,42,2.03640453570551
1,1,3,1,1,66,70,1.12116869481906
1,3,1,2,1,74,66,1.34497195653967
2,2,4,1,2,96,18,1.28581234082958
1,1,3,2,3,58,54,1.41455608370597
2,2,4,1,2,84,28,0.982959670021955
1,3,1,1,3,44,50,1.11673348771728
2,2,4,1,2,66,44,0.81491445836582
2,2,4,1,2,76,38,1.65661464247023
1,1,3,2,3,62,70,0.943376804436411
2,4,2,2,2,60,66,1.04247295618552
1,3,1,1,3,22,56,0.767524755865452
2,2,4,1,2,50,44,1.05846809802824
1,3,1,1,3,48,60,1.20588153536664
1,3,1,1,3,86,58,1.5606638911886
2,2,4,1,2,36,36,0.912118237978575
1,1,3,2,3,62,44,1.2134283582127
2,2,4,1,2,36,60,0.851819350093137
2,2,4,1,2,38,20,1.00998531005825
1,3,1,2,1,54,56,1.14822170475964
1,3,1,2,1,80,42,0.922014595857036
2,4,2,2,2,22,58,0.931452507873473
1,1,3,1,1,56,40,0.864215349811275
2,2,4,1,2,94,22,0.654519989649998
2,4,2,2,2,32,58,0.874101443976542
1,1,3,1,1,50,30,1.06933694273903
2,4,2,2,2,56,54,0.574027245882462
1,3,1,2,1,64,62,0.561407582747051
1,3,1,2,1,32,80,0.930631410810747
2,2,4,1,2,50,54,0.81221895066119
2,4,2,2,2,52,70,0.808678824887465
1,3,1,2,1,76,76,0.929541746583709
2,4,2,2,2,52,68,0.778134441814473
1,3,1,2,1,72,84,1.28166280708319
2,4,2,2,2,26,46,0.928540179229458
1,1,3,1,1,76,76,0.690940348580625
2,2,4,1,2,74,32,1.021899342908
1,3,1,2,1,58,64,2.1451212080392
1,3,1,2,1,42,84,0.765768377925269
2,4,2,2,2,62,62,1.48488219181672
1,1,3,1,1,60,26,0.900322665485874
2,4,2,2,2,32,54,0.537646658842277
2,4,2,2,2,24,58,0.780879985115462
1,1,3,1,1,68,50,0.662707011611928
2,4,2,2,2,64,60,0.646403103062767
1,1,3,1,1,56,62,0.635772462032037
2,4,2,2,2,46,46,1.39587313195079
1,3,1,2,1,56,58,0.791401146543649
2,4,2,2,2,14,60,0.913219021225814
1,3,1,2,1,54,86,0.781517618303042
2,2,4,1,2,66,64,0.981806285242783
1,3,1,2,1,60,76,0.924487723103084
2,4,2,2,2,50,52,0.997034214517043
1,1,3,1,1,54,50,0.906967564529623
1,3,1,2,1,46,42,0.744686283189367
2,2,4,1,2,42,50,0.800196721171233
2,4,2,2,2,48,76,1.39011989300343
1,1,3,1,1,44,54,0.701982821108686
2,2,4,1,2,94,62,0.777389039638365
1,1,3,1,1,66,38,0.698071063383395
2,2,4,1,2,62,58,0.934756995899079
1,3,1,2,1,80,60,0.692254531535582
2,4,2,2,2,42,70,0.932002471843589
1,3,1,2,1,76,66,0.716094999217603
1,1,3,1,1,56,72,0.979670149914455
2,4,2,2,2,34,80,0.852708444253949
2,4,2,2,2,38,70,0.776801442050782
1,1,3,2,3,66,36,0.51201260725793
1,1,3,1,1,76,56,0.738959558831993
2,2,4,1,2,40,16,0.875620901195362
1,1,3,1,1,58,54,0.713035129698255
2,4,2,2,2,28,70,0.718356865036185
1,3,1,2,1,60,66,0.662038587284769
2,2,4,1,2,66,66,0.73756711506212
1,1,3,1,1,38,48,0.744232541532256
2,2,4,1,2,50,46,0.905904842547898
2,4,2,2,2,52,54,0.915753303099336
1,3,1,2,1,46,48,0.897778547558119
1,3,1,2,1,72,76,0.644181009134627
2,2,4,1,2,40,58,0.701287882191536
1,1,3,1,1,54,36,0.940220284948737
2,4,2,2,2,60,66,1.36054457552382
1,1,3,1,1,54,64,0.848221918586205
2,2,4,1,2,62,58,1.56880087754689
1,1,3,1,1,64,48,0.794192448898684
2,4,2,2,2,6,98,0.861658829893713
1,3,1,2,1,38,70,1.02134510239193
2,2,4,1,2,80,66,0.653439306170185
1,3,1,2,1,26,50,0.708084598656569
2,2,4,1,2,58,54,0.730852508302632
1,3,1,2,1,40,68,0.746016717024759
2,2,4,1,2,76,60,0.659152773234382
1,1,3,1,1,74,52,0.71531538466661
2,2,4,1,2,76,60,0.735890280902822
2,2,4,1,2,60,70,0.72164552983304
1,3,1,2,1,56,76,0.869306579254044
1,1,3,1,1,82,50,0.742237532260333
2,4,2,2,2,66,86,0.575414130140416
2,4,2,2,2,28,66,0.702534495700093
1,1,3,1,1,64,24,0.63535977522406
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
