participant,session,observee,sure_gain,risk_gain,risk_prob,chosen
79,4,.,16,28,0.5,1
79,4,.,11,23,0.6,1
79,4,.,5,14,0.6,1
79,4,.,14,29,0.4,0
79,4,.,10,29,0.6,1
79,4,.,9,29,0.5,1
79,4,.,17,30,0.5,0
79,4,.,16,30,0.4,0
79,4,.,13,20,0.6,0
79,4,.,7,18,0.5,1
79,4,.,9,30,0.4,1
79,4,.,11,28,0.4,1
79,4,.,12,22,0.5,0
79,4,.,6,21,0.6,1
79,4,.,8,18,0.5,1
79,4,.,15,30,0.5,0
79,4,.,12,26,0.4,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,5,averse,0,0,0,0
79,6,averse,11,30,0.5,1
79,6,averse,14,30,0.5,1
79,6,averse,11,28,0.4,1
79,6,averse,5,28,0.5,1
79,6,averse,16,30,0.4,0
79,6,averse,8,21,0.6,1
79,6,averse,15,30,0.5,0
79,6,averse,15,26,0.6,1
79,6,averse,14,29,0.4,0
79,6,averse,14,24,0.6,1
79,6,averse,7,16,0.6,1
79,6,averse,10,29,0.6,1
79,6,averse,13,20,0.6,0
79,6,averse,7,18,0.5,1
79,6,averse,15,30,0.4,0
79,6,averse,8,18,0.5,1
79,6,averse,5,30,0.4,1
79,6,averse,12,30,0.6,1
79,6,averse,17,30,0.5,0
79,6,averse,12,22,0.5,1
79,6,averse,9,29,0.5,1
79,6,averse,6,27,0.4,1
79,6,averse,9,30,0.4,0
79,6,averse,6,21,0.6,1
79,6,averse,9,15,0.6,1
79,6,averse,12,26,0.4,0
79,6,averse,13,30,0.4,0
79,6,averse,13,28,0.5,1
79,6,averse,11,23,0.6,1
79,6,averse,10,23,0.4,0
79,6,averse,10,23,0.5,1
79,6,averse,17,27,0.6,0
79,6,averse,17,21,0.4,0
79,6,averse,16,28,0.5,1
79,6,averse,16,30,0.6,1
79,6,averse,7,14,0.4,0
79,6,averse,6,16,0.5,1
79,6,averse,5,14,0.6,1
79,6,averse,8,27,0.4,1
80,1,.,9,30,0.4,0
80,1,.,14,30,0.5,1
80,1,.,5,14,0.6,1
80,1,.,16,28,0.5,0
80,1,.,15,30,0.5,1
80,1,.,8,27,0.4,0
80,1,.,13,28,0.5,1
80,1,.,10,23,0.4,0
80,1,.,6,27,0.4,1
80,1,.,10,29,0.6,1
80,1,.,16,30,0.4,0
80,1,.,5,28,0.5,1
80,1,.,7,18,0.5,0
80,1,.,10,23,0.5,0
80,1,.,17,27,0.6,0
80,1,.,12,22,0.5,0
80,1,.,11,28,0.4,1
80,1,.,13,30,0.4,0
80,1,.,9,15,0.6,1
80,1,.,14,29,0.4,0
80,1,.,8,21,0.6,1
80,1,.,17,21,0.4,0
80,1,.,6,21,0.6,1
80,1,.,12,26,0.4,0
80,1,.,13,20,0.6,1
80,1,.,17,30,0.5,0
80,1,.,14,24,0.6,0
80,1,.,15,30,0.4,0
80,1,.,15,26,0.6,1
80,1,.,8,18,0.5,1
80,1,.,7,14,0.4,0
80,1,.,12,30,0.6,1
80,1,.,11,23,0.6,1
80,1,.,6,16,0.5,1
80,1,.,7,16,0.6,1
80,1,.,9,29,0.5,1
80,1,.,11,30,0.5,1
80,1,.,5,30,0.4,1
80,1,.,16,30,0.6,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,2,seeker,0,0,0,0
80,3,seeker,14,30,0.5,1
80,3,seeker,5,28,0.5,1
80,3,seeker,8,18,0.5,1
80,3,seeker,16,30,0.6,1
80,3,seeker,14,29,0.4,0
80,3,seeker,17,30,0.5,0
80,3,seeker,9,15,0.6,1
80,3,seeker,11,30,0.5,1
80,3,seeker,11,28,0.4,1
80,3,seeker,13,30,0.4,1
80,3,seeker,10,23,0.5,1
80,3,seeker,15,26,0.6,0
80,3,seeker,16,28,0.5,1
80,3,seeker,13,28,0.5,1
80,3,seeker,9,29,0.5,1
80,3,seeker,6,16,0.5,1
80,3,seeker,14,24,0.6,0
80,3,seeker,6,21,0.6,1
80,3,seeker,15,30,0.4,0
80,3,seeker,7,16,0.6,1
80,3,seeker,10,23,0.4,1
80,3,seeker,8,27,0.4,1
80,3,seeker,9,30,0.4,1
80,3,seeker,17,27,0.6,0
80,3,seeker,7,14,0.4,0
80,3,seeker,5,14,0.6,1
80,3,seeker,8,21,0.6,1
80,3,seeker,5,30,0.4,1
80,3,seeker,17,21,0.4,0
80,3,seeker,16,30,0.4,0
80,3,seeker,10,29,0.6,1
80,3,seeker,7,18,0.5,1
80,3,seeker,12,30,0.6,1
80,3,seeker,11,23,0.6,1
80,3,seeker,13,20,0.6,1
80,3,seeker,12,22,0.5,1
80,3,seeker,6,27,0.4,1
80,3,seeker,12,26,0.4,1
80,3,seeker,15,30,0.5,1
80,4,.,15,26,0.6,0
80,4,.,6,27,0.4,1
80,4,.,10,29,0.6,1
80,4,.,8,27,0.4,1
80,4,.,14,24,0.6,1
80,4,.,17,21,0.4,0
80,4,.,6,21,0.6,1
80,4,.,9,15,0.6,1
80,4,.,10,23,0.4,0
80,4,.,12,26,0.4,0
80,4,.,16,28,0.5,0
80,4,.,8,18,0.5,1
80,4,.,16,30,0.4,0
80,4,.,5,30,0.4,1
80,4,.,11,30,0.5,1
80,4,.,17,30,0.5,0
80,4,.,13,20,0.6,1
80,4,.,14,30,0.5,1
80,4,.,5,14,0.6,1
80,4,.,17,27,0.6,0
80,4,.,11,23,0.6,1
80,4,.,10,23,0.5,1
80,4,.,7,14,0.4,0
80,4,.,12,22,0.5,0
80,4,.,15,30,0.4,0
80,4,.,11,28,0.4,1
80,4,.,5,28,0.5,1
80,4,.,12,30,0.6,1
80,4,.,9,29,0.5,1
80,4,.,13,28,0.5,1
80,4,.,16,30,0.6,1
80,4,.,9,30,0.4,1
80,4,.,8,21,0.6,1
80,4,.,14,29,0.4,1
80,4,.,6,16,0.5,1
80,4,.,15,30,0.5,1
80,4,.,13,30,0.4,1
80,4,.,7,18,0.5,1
80,4,.,7,16,0.6,1
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,5,averse,0,0,0,0
80,6,averse,5,28,0.5,1
80,6,averse,13,30,0.4,0
80,6,averse,12,22,0.5,0
80,6,averse,8,27,0.4,1
80,6,averse,10,23,0.5,1
80,6,averse,17,27,0.6,0
80,6,averse,13,28,0.5,1
80,6,averse,16,30,0.4,0
80,6,averse,6,27,0.4,1
80,6,averse,8,18,0.5,1
80,6,averse,10,23,0.4,0
80,6,averse,14,24,0.6,1
80,6,averse,14,30,0.5,1
80,6,averse,11,23,0.6,1
80,6,averse,5,30,0.4,1
80,6,averse,7,18,0.5,1
80,6,averse,5,14,0.6,1
80,6,averse,8,21,0.6,1
80,6,averse,7,16,0.6,1
80,6,averse,9,30,0.4,1
80,6,averse,13,20,0.6,0
80,6,averse,15,30,0.5,0
80,6,averse,17,21,0.4,0
80,6,averse,15,30,0.4,0
80,6,averse,11,30,0.5,1
80,6,averse,16,30,0.6,0
80,6,averse,11,28,0.4,1
80,6,averse,6,16,0.5,1
80,6,averse,12,30,0.6,1
80,6,averse,9,29,0.5,1
80,6,averse,10,29,0.6,1
80,6,averse,9,15,0.6,0
80,6,averse,17,30,0.5,0
80,6,averse,15,26,0.6,0
80,6,averse,14,29,0.4,0
80,6,averse,16,28,0.5,0
80,6,averse,12,26,0.4,1
80,6,averse,6,21,0.6,1
80,6,averse,7,14,0.4,0
81,1,.,15,26,0.6,0
81,1,.,7,14,0.4,1
81,1,.,5,14,0.6,1
81,1,.,11,23,0.6,0
81,1,.,13,28,0.5,1
81,1,.,9,29,0.5,1
81,1,.,17,21,0.4,0
81,1,.,16,30,0.6,0
81,1,.,14,30,0.5,1
81,1,.,15,30,0.4,0
81,1,.,14,24,0.6,0
81,1,.,11,30,0.5,1
81,1,.,6,27,0.4,1
81,1,.,14,29,0.4,1
81,1,.,12,26,0.4,1
81,1,.,9,30,0.4,1
81,1,.,10,23,0.4,0
81,1,.,11,28,0.4,1
81,1,.,9,15,0.6,0
81,1,.,5,28,0.5,1
81,1,.,16,30,0.4,0
81,1,.,10,29,0.6,1
81,1,.,12,22,0.5,0
81,1,.,8,27,0.4,1
81,1,.,10,23,0.5,0
81,1,.,6,21,0.6,1
81,1,.,13,30,0.4,0
81,1,.,7,16,0.6,1
81,1,.,8,21,0.6,1
81,1,.,16,28,0.5,0
81,1,.,17,30,0.5,0
81,1,.,5,30,0.4,1
81,1,.,7,18,0.5,1
81,1,.,15,30,0.5,0
81,1,.,13,20,0.6,0
81,1,.,8,18,0.5,1
81,1,.,6,16,0.5,1
81,1,.,17,27,0.6,1
81,1,.,12,30,0.6,1
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,2,seeker,0,0,0,0
81,3,seeker,11,30,0.5,1
81,3,seeker,12,30,0.6,0
81,3,seeker,17,21,0.4,0
81,3,seeker,11,28,0.4,1
81,3,seeker,14,24,0.6,0
81,3,seeker,14,29,0.4,0
81,3,seeker,9,15,0.6,1
81,3,seeker,12,26,0.4,0
81,3,seeker,13,20,0.6,0
81,3,seeker,5,30,0.4,0
81,3,seeker,17,30,0.5,0
81,3,seeker,11,23,0.6,1
81,3,seeker,7,18,0.5,1
81,3,seeker,10,23,0.5,1
81,3,seeker,10,29,0.6,1
81,3,seeker,14,30,0.5,1
81,3,seeker,17,27,0.6,1
81,3,seeker,16,30,0.4,0
81,3,seeker,13,30,0.4,0
81,3,seeker,6,21,0.6,1
81,3,seeker,9,29,0.5,1
81,3,seeker,7,14,0.4,0
81,3,seeker,16,30,0.6,1
81,3,seeker,12,22,0.5,0
81,3,seeker,6,27,0.4,1
81,3,seeker,8,21,0.6,1
81,3,seeker,6,16,0.5,1
81,3,seeker,10,23,0.4,0
81,3,seeker,15,30,0.4,0
81,3,seeker,8,18,0.5,1
81,3,seeker,16,28,0.5,0
81,3,seeker,7,16,0.6,1
81,3,seeker,15,26,0.6,0
81,3,seeker,8,27,0.4,1
81,3,seeker,5,28,0.5,1
81,3,seeker,9,30,0.4,1
81,3,seeker,15,30,0.5,1
81,3,seeker,13,28,0.5,1
81,3,seeker,5,14,0.6,1
81,4,.,17,21,0.4,0
81,4,.,6,27,0.4,1
81,4,.,16,30,0.6,1
81,4,.,5,28,0.5,1
81,4,.,11,23,0.6,1
81,4,.,12,26,0.4,0
81,4,.,14,30,0.5,1
81,4,.,7,16,0.6,1
81,4,.,6,21,0.6,1
81,4,.,14,29,0.4,1
81,4,.,10,23,0.4,0
81,4,.,11,30,0.5,1
81,4,.,7,14,0.4,0
81,4,.,7,18,0.5,1
81,4,.,10,29,0.6,1
81,4,.,13,30,0.4,1
81,4,.,13,20,0.6,0
81,4,.,16,28,0.5,0
81,4,.,5,30,0.4,1
81,4,.,14,24,0.6,1
81,4,.,8,18,0.5,1
81,4,.,6,16,0.5,1
81,4,.,15,30,0.5,0
81,4,.,17,27,0.6,1
81,4,.,8,27,0.4,1
81,4,.,15,30,0.4,0
81,4,.,15,26,0.6,0
81,4,.,11,28,0.4,1
81,4,.,12,22,0.5,0
81,4,.,5,14,0.6,1
81,4,.,9,15,0.6,1
81,4,.,12,30,0.6,1
81,4,.,8,21,0.6,1
81,4,.,13,28,0.5,1
81,4,.,17,30,0.5,0
81,4,.,9,29,0.5,1
81,4,.,10,23,0.5,1
81,4,.,16,30,0.4,0
81,4,.,9,30,0.4,1
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,5,averse,0,0,0,0
81,6,averse,7,16,0.6,1
81,6,averse,10,23,0.5,1
81,6,averse,5,14,0.6,1
81,6,averse,10,23,0.4,1
81,6,averse,13,20,0.6,0
81,6,averse,17,30,0.5,0
81,6,averse,6,27,0.4,1
81,6,averse,5,28,0.5,1
81,6,averse,15,26,0.6,1
81,6,averse,17,21,0.4,0
81,6,averse,17,27,0.6,0
81,6,averse,6,16,0.5,1
81,6,averse,16,30,0.4,0
81,6,averse,16,30,0.6,1
81,6,averse,7,14,0.4,0
81,6,averse,8,27,0.4,1
81,6,averse,12,22,0.5,0
81,6,averse,9,15,0.6,0
81,6,averse,13,30,0.4,0
81,6,averse,14,24,0.6,1
81,6,averse,16,28,0.5,0
81,6,averse,8,18,0.5,1
81,6,averse,11,28,0.4,0
81,6,averse,15,30,0.5,1
81,6,averse,14,29,0.4,0
81,6,averse,9,29,0.5,1
81,6,averse,14,30,0.5,1
81,6,averse,15,30,0.4,0
81,6,averse,7,18,0.5,1
81,6,averse,10,29,0.6,1
81,6,averse,12,30,0.6,1
81,6,averse,5,30,0.4,1
81,6,averse,12,26,0.4,0
81,6,averse,11,23,0.6,1
81,6,averse,6,21,0.6,1
81,6,averse,11,30,0.5,1
81,6,averse,9,30,0.4,1
81,6,averse,13,28,0.5,0
81,6,averse,8,21,0.6,1
82,1,.,15,30,0.4,1
82,1,.,12,22,0.5,0
82,1,.,9,30,0.4,1
82,1,.,15,26,0.6,0
82,1,.,12,26,0.4,0
82,1,.,8,21,0.6,1
82,1,.,14,29,0.4,0
82,1,.,6,21,0.6,1
82,1,.,6,27,0.4,1
82,1,.,17,21,0.4,0
82,1,.,11,28,0.4,1
82,1,.,16,30,0.4,0
82,1,.,10,23,0.4,1
82,1,.,5,14,0.6,1
82,1,.,15,30,0.5,0
82,1,.,10,29,0.6,1
82,1,.,13,30,0.4,1
82,1,.,8,18,0.5,1
82,1,.,16,28,0.5,0
82,1,.,17,30,0.5,0
82,1,.,11,23,0.6,1
82,1,.,5,28,0.5,1
82,1,.,14,30,0.5,1
82,1,.,9,29,0.5,1
82,1,.,11,30,0.5,1
82,1,.,12,30,0.6,1
82,1,.,10,23,0.5,1
82,1,.,5,30,0.4,1
82,1,.,7,14,0.4,0
82,1,.,7,18,0.5,1
82,1,.,8,27,0.4,1
82,1,.,13,28,0.5,1
82,1,.,6,16,0.5,1
82,1,.,13,20,0.6,1
82,1,.,9,15,0.6,1
82,1,.,7,16,0.6,0
82,1,.,17,27,0.6,0
82,1,.,16,30,0.6,1
82,1,.,14,24,0.6,1
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,2,seeker,0,0,0,0
82,3,seeker,6,16,0.5,1
82,3,seeker,8,21,0.6,1
82,3,seeker,12,30,0.6,1
82,3,seeker,5,14,0.6,1
82,3,seeker,6,27,0.4,1
82,3,seeker,10,23,0.4,0
82,3,seeker,16,30,0.4,0
82,3,seeker,12,22,0.5,0
82,3,seeker,11,23,0.6,0
82,3,seeker,15,26,0.6,0
82,3,seeker,14,24,0.6,1
82,3,seeker,9,30,0.4,1
82,3,seeker,7,18,0.5,1
82,3,seeker,17,21,0.4,0
82,3,seeker,6,21,0.6,1
82,3,seeker,14,29,0.4,0
82,3,seeker,9,29,0.5,1
82,3,seeker,12,26,0.4,0
82,3,seeker,17,27,0.6,0
82,3,seeker,17,30,0.5,0
82,3,seeker,10,23,0.5,1
82,3,seeker,5,28,0.5,1
82,3,seeker,9,15,0.6,1
82,3,seeker,16,30,0.6,1
82,3,seeker,11,30,0.5,1
82,3,seeker,7,14,0.4,0
82,3,seeker,7,16,0.6,1
82,3,seeker,8,18,0.5,1
82,3,seeker,8,27,0.4,0
82,3,seeker,15,30,0.5,0
82,3,seeker,5,30,0.4,1
82,3,seeker,15,30,0.4,0
82,3,seeker,16,28,0.5,0
82,3,seeker,10,29,0.6,1
82,3,seeker,13,20,0.6,0
82,3,seeker,14,30,0.5,0
82,3,seeker,13,28,0.5,1
82,3,seeker,11,28,0.4,0
82,3,seeker,13,30,0.4,0
82,4,.,14,24,0.6,0
82,4,.,12,26,0.4,0
82,4,.,9,29,0.5,1
82,4,.,8,21,0.6,1
82,4,.,13,28,0.5,1
82,4,.,14,29,0.4,0
82,4,.,13,30,0.4,0
82,4,.,17,27,0.6,0
82,4,.,10,29,0.6,1
82,4,.,5,28,0.5,1
82,4,.,9,15,0.6,0
82,4,.,16,30,0.6,0
82,4,.,16,28,0.5,0
82,4,.,13,20,0.6,0
82,4,.,16,30,0.4,0
82,4,.,17,30,0.5,0
82,4,.,6,16,0.5,1
82,4,.,15,30,0.4,0
82,4,.,11,30,0.5,1
82,4,.,11,28,0.4,0
82,4,.,6,27,0.4,1
82,4,.,14,30,0.5,0
82,4,.,7,14,0.4,0
82,4,.,11,23,0.6,1
82,4,.,5,30,0.4,1
82,4,.,15,30,0.5,0
82,4,.,10,23,0.4,0
82,4,.,10,23,0.5,1
82,4,.,12,22,0.5,0
82,4,.,7,18,0.5,1
82,4,.,15,26,0.6,1
82,4,.,17,21,0.4,0
82,4,.,7,16,0.6,1
82,4,.,12,30,0.6,1
82,4,.,9,30,0.4,1
82,4,.,5,14,0.6,1
82,4,.,8,27,0.4,1
82,4,.,6,21,0.6,1
82,4,.,8,18,0.5,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,5,averse,0,0,0,0
82,6,averse,8,18,0.5,0
82,6,averse,12,26,0.4,0
82,6,averse,10,23,0.5,0
82,6,averse,9,30,0.4,1
82,6,averse,13,20,0.6,1
82,6,averse,6,16,0.5,1
82,6,averse,15,30,0.5,0
82,6,averse,6,27,0.4,1
82,6,averse,5,14,0.6,1
82,6,averse,7,14,0.4,0
82,6,averse,6,21,0.6,1
82,6,averse,9,15,0.6,1
82,6,averse,11,23,0.6,1
82,6,averse,14,24,0.6,0
82,6,averse,12,30,0.6,1
82,6,averse,10,29,0.6,1
82,6,averse,16,30,0.6,0
82,6,averse,8,21,0.6,1
82,6,averse,5,30,0.4,1
82,6,averse,17,30,0.5,0
82,6,averse,17,27,0.6,0
82,6,averse,15,30,0.4,0
82,6,averse,12,22,0.5,0
82,6,averse,15,26,0.6,0
82,6,averse,17,21,0.4,0
82,6,averse,13,30,0.4,0
82,6,averse,14,30,0.5,0
82,6,averse,11,28,0.4,0
82,6,averse,5,28,0.5,1
82,6,averse,14,29,0.4,0
82,6,averse,9,29,0.5,1
82,6,averse,16,28,0.5,0
82,6,averse,7,16,0.6,1
82,6,averse,8,27,0.4,1
82,6,averse,7,18,0.5,1
82,6,averse,11,30,0.5,1
82,6,averse,13,28,0.5,0
82,6,averse,10,23,0.4,1
82,6,averse,16,30,0.4,0
83,1,.,17,30,0.5,0
83,1,.,13,30,0.4,1
83,1,.,6,21,0.6,1
83,1,.,16,28,0.5,0
83,1,.,5,14,0.6,1
83,1,.,16,30,0.6,0
83,1,.,9,29,0.5,1
83,1,.,7,14,0.4,0
83,1,.,11,28,0.4,1
83,1,.,10,23,0.4,1
83,1,.,10,23,0.5,1
83,1,.,15,30,0.4,0
83,1,.,14,24,0.6,1
83,1,.,8,21,0.6,1
83,1,.,10,29,0.6,1
83,1,.,8,18,0.5,1
83,1,.,12,30,0.6,1
83,1,.,11,30,0.5,1
83,1,.,6,27,0.4,1
83,1,.,11,23,0.6,0
83,1,.,12,26,0.4,0
83,1,.,17,27,0.6,0
83,1,.,17,21,0.4,0
83,1,.,13,20,0.6,1
83,1,.,15,26,0.6,0
83,1,.,7,18,0.5,1
83,1,.,15,30,0.5,0
83,1,.,9,15,0.6,0
83,1,.,7,16,0.6,0
83,1,.,12,22,0.5,1
83,1,.,16,30,0.4,0
83,1,.,9,30,0.4,0
83,1,.,14,29,0.4,0
83,1,.,5,28,0.5,1
83,1,.,5,30,0.4,1
83,1,.,8,27,0.4,1
83,1,.,6,16,0.5,1
83,1,.,13,28,0.5,0
83,1,.,14,30,0.5,1
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
